BuildingType,PrimaryPropertyType,NumberofFloors,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,Location,SteamUse %,Electricity %,NaturalGas %,total other type %,location_type
NonResidential,Small- and Mid-Sized Office,4.0,39760,92.0,2478960.0,149.91,91,TerryAve,0.701754263884855,0.20662898957627393,0.09161664569012812,1.0084874291216295e-07,city_center
NonResidential,Other,3.0,30971,,2823184.0,94.85,96,UniversitySt.,0.08181871847531014,0.4656345459594557,0.4525464865201843,2.4904504991596355e-07,city_center
NonResidential,Warehouse,2.0,33840,,2227638.25,60.88,89,N34thSt,0.0,0.5587491595639462,0.4412507282095735,1.1222648033104576e-07,north
NonResidential,Small- and Mid-Sized Office,5.0,27730,79.0,1291405.25,9.0,15,North36thStreet,0.0,0.9999998064124332,0.0,1.935875667546938e-07,north
NonResidential,Retail Store,2.0,20516,98.0,1021796.625,42.04,105,FremontAveN,0.0,0.25933144964145877,0.7406679386908329,6.116677082612654e-07,north
NonResidential,Retail Store,3.0,27480,88.0,1215156.25,8.47,110,FremontAveN.,0.0,0.9999997942651409,0.0,2.0573485914887613e-07,north
NonResidential,Distribution Center,1.0,26532,5.0,1934224.25,66.53,32,North35thStreet,0.0,0.40563290425089027,0.5943669664983261,1.292507836314627e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,22388,,576405.125,9.46,35,N35THST,0.0,0.7953416444727135,0.20465813866592528,2.1686136120191435e-07,north
NonResidential,Other,1.0,30730,,3050455.25,73.52,47,North35thStreet,0.0,0.6287592647031948,0.371240653341825,8.195498024665682e-08,north
NonResidential,Small- and Mid-Sized Office,2.0,35600,47.0,2173143.75,18.34,30,NW36thSt,0.0,0.9682300123956366,0.0317696424822334,3.4512213009652015e-07,north
NonResidential,Worship Facility,3.0,62000,81.0,1799664.125,82.34,67,WDravus,0.0,0.15945475381413185,0.8405451767284632,6.945740493868868e-08,north
NonResidential,Small- and Mid-Sized Office,3.0,40067,43.0,2303732.75,16.06,30,Nickerson,0.0,0.9999996744414038,0.0,3.2555859619254335e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,25262,54.0,1469556.25,23.85,37,Nickerson,0.0,0.7993392563231247,0.20066057355749398,1.7011938124866788e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,34106,57.0,1619177.125,11.29,36,NickersonStreet,0.0,0.9999999228002928,0.0,7.71997071824515e-08,north
NonResidential,Small- and Mid-Sized Office,3.0,70296,86.0,2782066.5,19.39,36,&192NickersonSt,0.0,0.9999998202774808,0.0,1.7972251920017612e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,27838,77.0,1217509.125,8.49,114,S.Main,0.0,0.999999897331365,0.0,1.0266863503805013e-07,south
NonResidential,Other,2.0,92080,,5155090.5,127.1,52,StoneAvenueNorth,0.0,0.6167389301894894,0.3832609728190029,9.699150771425025e-08,north
NonResidential,Other,1.0,20236,,1965182.25,49.58,55,N128thSt,0.0,0.6042309816303297,0.39576889115500613,1.2721466413623261e-07,north
Nonresidential COS,Other,4.0,25557,,2280352.5,15.9,46,(1157)N130thAve,0.0,0.9999997807356538,0.0,2.1926434623509294e-07,north
Nonresidential COS,Other,2.0,26994,,3076813.25,122.73,58,AshworthAveN,0.0,0.2865503780575568,0.713449540689543,8.125290018590192e-08,north
NonResidential,Other,1.0,20909,,1208029.25,32.86,7,STONEAVEN,0.0,0.5615849119547395,0.43841488109662907,2.0694863145376274e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,26275,27.0,1772188.5,12.35,15,N145th,0.0,0.99999971786297,0.0,2.821370299610493e-07,north
NonResidential,Other,2.0,45000,,5912066.0,176.79,9,AuroraAvenueNorth,0.0,0.5029828828027292,0.49701694805166247,1.6914560840852744e-07,north
NonResidential,Worship Facility,1.0,26033,78.0,1149140.25,45.33,67,8thAveN,0.0,0.29615445112117517,0.7038453313248753,2.1755394952194251e-07,north
NonResidential,K-12 School,4.0,48660,82.0,1881516.125,61.98,9,4thAveNorth,0.0,0.4371522460377532,0.5628476875264622,6.643578465137523e-08,north
NonResidential,Senior Care Community,2.0,46539,73.0,5400049.5,180.38,46,DexterAveN,0.0,0.4271360845858913,0.5728638228223649,9.259174382769686e-08,north
NonResidential,Small- and Mid-Sized Office,3.0,38148,98.0,1262255.75,8.8,98,FirstAvenue,0.0,0.999999405825642,0.0,5.941743580484271e-07,city_center
NonResidential,Small- and Mid-Sized Office,5.0,52908,43.0,4480961.0,31.24,31,QueenAnneAveN,0.0,0.9999997768335854,0.0,2.2316641457020836e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,57720,,24105.5,0.17,113,FifthAve,0.0,0.9999792578457198,0.0,2.074215428016224e-05,city_center
NonResidential,Retail Store,1.0,36504,2.0,2100982.75,20.76,101,FifthAvenue,0.0,0.9369391538317009,0.06306048919249813,3.5697580091920145e-07,city_center
NonResidential,Small- and Mid-Sized Office,6.0,35200,8.0,2998208.25,20.9,109,4thAvenue,0.0,0.999999916616866,0.0,8.338313395306329e-08,city_center
NonResidential,Other,2.0,25920,60.0,1333432.125,9.3,75,5thAVE,0.0,0.9999999062569458,0.0,9.374305420806195e-08,city_center
NonResidential,Small- and Mid-Sized Office,4.0,30525,17.0,2883139.0,73.61,88,FourthAve,0.2643066506679005,0.7356932842988146,0.0,6.503328486839877e-08,city_center
NonResidential,Other,4.0,49243,,8476183.0,101.34,52,TerryAvenue,0.0,0.89198026989271,0.1080196121296579,1.1797763210807943e-07,city_center
NonResidential,Medical Office,2.0,20570,2.0,2946756.25,85.55,54,MadisonSt,0.0,0.5218578903497701,0.47814202481118007,8.483904978540124e-08,city_center
NonResidential,Other,5.0,34380,,10834087.0,462.4,28,Broadway,0.5051990536904494,0.48970014732205863,0.005100752836856488,4.6150635535369133e-08,city_center
Nonresidential COS,Small- and Mid-Sized Office,1.0,27744,,5355753.0,37.34,23,NW46thSt,0.0,0.999999813284892,0.0,1.8671510804146862e-07,north
NonResidential,Warehouse,1.0,36444,80.0,161311.0938,1.12,56,NW48,0.0,0.9999994185148845,0.0,5.814851155028222e-07,north
NonResidential,Warehouse,1.0,27553,63.0,966677.125,31.61,66,8thAvenueNW,0.0,0.44233176615201275,0.5576681045390414,1.2930894588425446e-07,north
NonResidential,Mixed Use Property,2.0,25920,,989079.5,16.57,96,WestlakeAveN.,0.0,0.7879295850333567,0.2120699094461062,5.055205369863813e-07,city_center
NonResidential,Restaurant,3.0,40686,,2106073.5,73.0,97,WestlakeAve.North,0.0,0.39981130763005185,0.6001884549613297,2.374086185419344e-07,city_center
NonResidential,Retail Store,2.0,45271,57.0,2553763.5,82.72,52,WestlakeAve.North,0.0,0.44908348012648786,0.550916324084043,1.957894690818307e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,16200,62.0,1372213.375,35.77,96,WestlakeAve.North,0.0,0.5861428074187077,0.4138569193001781,2.732811141825664e-07,city_center
NonResidential,Large Office,5.0,508160,77.0,28053172.0,487.53,7,TerryAve.North,0.0,0.774431426150312,0.2255684312633167,1.4258637126562945e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,26176,95.0,966907.375,32.09,90,BorenAvenueNorth,0.0,0.431822127740002,0.5681774844255376,3.878344603247541e-07,city_center
NonResidential,Small- and Mid-Sized Office,1.0,37740,1.0,7442314.5,73.48,90,FairviewAveN,0.0,0.9371005484920047,0.06289938432459419,6.718340106459664e-08,city_center
NonResidential,Worship Facility,3.0,23241,66.0,739210.5,20.64,7,DennyWay,0.0,0.5457971714416935,0.45420215216098797,6.763973185996974e-07,city_center
NonResidential,Other,1.0,155795,,17673018.0,255.83,54,SecondAvenueNorth,0.0,0.8373528505431274,0.1626470928734413,5.6583431273793394e-08,city_center
Nonresidential COS,Other,1.0,21018,,1761137.5,24.62,14,ThomasSt,0.09981049179862447,0.9001892242939578,0.0,2.8390741779737994e-07,city_center
Nonresidential COS,Other,1.0,30533,,5903015.0,192.12,18,HarrisonSt#30,0.0,0.44569021084987925,0.5543096197451641,1.6940495661810218e-07,city_center
Nonresidential COS,Other,2.0,40600,,2485521.0,41.06,24,ThomasSt.,0.05548132564560911,0.6073229717230311,0.15068752185155546,0.18650818077980436,city_center
NonResidential,Small- and Mid-Sized Office,4.0,38038,84.0,2003807.75,13.97,17,WestlakeAveN,0.0,0.9999996257125965,0.0,3.742874035150834e-07,city_center
NonResidential,Small- and Mid-Sized Office,4.0,40000,92.0,2524228.25,77.8,9,TerryAvenueNorth,0.0,0.48311241267504235,0.5168874882847857,9.904017195250248e-08,city_center
NonResidential,Small- and Mid-Sized Office,3.0,35404,1.0,9190442.0,234.03,88,TerryAve.N.,0.0,0.5991756435653476,0.4008242476259575,1.0880869494300782e-07,city_center
NonResidential,Large Office,6.0,29910,92.0,7429423.0,86.51,3,WestlakeAve.N.,0.0,0.8987323780056675,0.10126748739437773,1.3459995473752429e-07,city_center
NonResidential,Small- and Mid-Sized Office,4.0,35780,77.0,1912760.75,13.33,90,WestlakeAve.N.,0.0,0.9999996078965966,0.0,3.9210340341266914e-07,city_center
NonResidential,Mixed Use Property,4.0,17824,41.0,564754.1875,3.94,52,HarrisonSt.,0.0,0.9999996679971497,0.0,3.320028503228656e-07,city_center
Nonresidential COS,Other,1.0,49680,,2844685.0,119.34,50,MercerSt.,0.5018938828024896,0.4605448406414067,0.0,0.03756127655610375,city_center
Nonresidential COS,Other,1.0,36314,,1832808.75,44.33,54,MercerSt.,0.11165922249116281,0.6058629957981159,0.21364913278594944,0.06882864892477192,city_center
NonResidential,Other,2.0,25920,,1257774.625,8.77,100,1stAveS,0.0,0.9999995030906272,0.0,4.969093727602569e-07,city_center
NonResidential,Small- and Mid-Sized Office,4.0,47686,72.0,2071670.25,77.48,97,PineStreet,0.433318960872272,0.5666809184521523,0.0,1.2067557575434762e-07,city_center
Campus,Mixed Use Property,2.0,49280,,5437110.5,98.28,116,FirstAvenue,0.0,0.759318023792233,0.24068188424715664,9.196061034888459e-08,city_center
NonResidential,Mixed Use Property,1.0,34617,,5136604.5,143.34,98,PikePlace,0.0,0.5462731265371901,0.4537267761222418,9.734056805044133e-08,city_center
NonResidential,Small- and Mid-Sized Office,5.0,66900,100.0,1634178.25,14.13,107,WesternAvenue,0.0,0.963738808786618,0.036261038231294535,1.5298208744241037e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,36959,13.0,3205182.5,22.46,16,FairviewAveE,0.0,0.9992454407822331,0.0007544032204094463,1.5599735747606758e-07,north
NonResidential,Small- and Mid-Sized Office,5.0,44860,68.0,3600571.25,41.22,52,Fairview,0.0,0.902967827674567,0.09703210289200637,6.943342667486974e-08,north
NonResidential,Small- and Mid-Sized Office,2.0,21128,97.0,436604.0938,3.04,57,6thAvenueN,0.0,0.9999997851600539,0.0,2.1483994605553391e-07,city_center
NonResidential,Mixed Use Property,4.0,274442,,9155568.0,220.26,8,6thAveN,0.0,0.6296701635551175,0.37032972722172997,1.0922315252237524e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,51552,,1539066.375,10.73,3,6thAveN,0.0,0.9999997563457911,0.0,2.43654208920141e-07,city_center
NonResidential,Laboratory,2.0,34416,,12015936.0,422.45,54,W.HarrisonSt.,0.0,0.38909994194376535,0.6108999748334212,8.322281352945993e-08,city_center
NonResidential,K-12 School,2.0,49252,23.0,3485865.5,104.91,17,1stAveNE,0.0,0.49879979591868934,0.5012000606449102,1.4343640053482432e-07,north
SPS-District K-12,K-12 School,1.0,41221,83.0,2246747.5,46.46,67,S.W.GeneseeSt.,0.0,0.7028920695360739,0.29710770792000435,2.2254392173515214e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,33176,89.0,1426279.5,35.96,29,GalerSt,0.0,0.6046788164591863,0.3953208329783889,3.505624248667516e-07,city_center
SPS-District K-12,K-12 School,2.0,75605,83.0,2274873.5,50.67,16,S.CloverdaleSt.,0.0,0.6683430968798925,0.33165668332766635,2.1979244113623508e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,41262,84.0,1903455.875,13.27,34,S.GrahamSt.,0.0,0.9999995403098062,0.0,4.596901937992115e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,43183,,7408342.0,92.45,63,TaylorAvenueNorth,0.0,0.8806117482157276,0.11938811680130318,1.349829692465221e-07,city_center
NonResidential,Senior Care Community,14.0,724148,8.0,37797084.0,913.07,10,FairviewAve.N.,0.0,0.6275189906184298,0.3724809564674354,5.2914134851533845e-08,city_center
NonResidential,Worship Facility,1.0,23562,96.0,531737.1875,3.71,59,35thAve.SW,0.0,0.9999996473821948,0.0,3.526178051771467e-07,south
NonResidential,Small- and Mid-Sized Office,4.0,28844,,910718.6875,6.35,17,NW42nsSt,0.0,0.9999992451016879,0.0,7.548983120830854e-07,north
SPS-District K-12,K-12 School,2.0,54528,75.0,1972078.625,13.75,28,34thAve.S.W.,0.0,0.9999996830755163,0.0,3.1692448365649994e-07,south
NonResidential,Other,1.0,26660,,2241280.5,15.62,66,4thAveSo,0.0,0.9999997769132423,0.0,2.2308675773352604e-07,south
NonResidential,Warehouse,1.0,35000,53.0,378714.4063,2.64,52,6thAveS,0.0,0.9999989271599041,0.0,1.072840095872607e-06,south
NonResidential,Small- and Mid-Sized Office,2.0,24000,73.0,1088556.25,7.59,49,6thAvenueS.,0.0,0.999999770338005,0.0,2.2966199497709283e-07,south
NonResidential,K-12 School,5.0,43594,38.0,2478045.5,73.26,48,11thAveEast,0.0,0.5103748095020855,0.4896249887259939,2.0177192061598959e-07,north
NonResidential,Warehouse,1.0,31600,3.0,3363535.5,103.28,37,10thAveS,0.0,0.48559202065802487,0.5144078306888689,1.4865310626888117e-07,south
NonResidential,Warehouse,1.0,22176,60.0,736428.625,32.77,38,10THAVES,0.0,0.18666982153226322,0.8133293297772068,8.4869052996428e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,39927,38.0,3568419.5,24.88,42,NE100thStreet,0.0,0.999999859881945,0.0,1.401180550475445e-07,north
NonResidential,Medical Office,2.0,38745,76.0,2890379.0,49.62,48,4thAveNE,0.0,0.7789905752844177,0.2210090787401929,3.4597538933756056e-07,north
NonResidential,Self-Storage Facility,2.0,20296,,855665.125,5.97,57,UNIONBAYPLNE,0.0,0.9999998539148127,0.0,1.4608518728032038e-07,north
NonResidential,Mixed Use Property,2.0,22135,,1261634.5,27.41,71,UnionBayPlazaNE,0.0,0.6801486484397818,0.3198509552489251,3.96311293116014e-07,north
NonResidential,Medical Office,3.0,38378,86.0,1645605.125,53.73,49,NE45thPlace,0.0,0.44337489529877344,0.556625028741327,7.595989948150361e-08,north
NonResidential,Supermarket / Grocery Store,1.0,33005,21.0,10642754.0,225.67,41,NE45thSt,0.0,0.6915205406420181,0.30847936539733983,9.396064215572153e-08,north
NonResidential,Other,1.0,20971,,729397.1875,5.08,35,MadisonSt,0.0,0.9999997429384111,0.0,2.5706158890415054e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,23910,,873577.3125,15.11,89,WMcGrawSt,0.0,0.7763102249750792,0.22368941730042927,3.577244915842215e-07,north
NonResidential,Worship Facility,2.0,21765,80.0,431390.4063,17.38,106,NW63RDST,0.0,0.27798949222946595,0.7220095659322501,9.418382840298278e-07,north
Campus,University,2.0,2200000,,114648520.0,3243.48,77,12thAvenue,0.0,0.5379294996568643,0.46207045673158276,4.3611552924538444e-08,city_center
NonResidential,Retail Store,2.0,38845,82.0,6917280.0,215.56,24,MartinLutherKingJrWayS,0.0,0.47569651654985773,0.5243033388846483,1.4456549402019903e-07,south
NonResidential,Warehouse,1.0,41895,,1242311.5,25.09,55,SMichiganSt,0.0,0.7133653677036718,0.2866342298207817,4.024755465570351e-07,south
NonResidential,Retail Store,2.0,56193,,2497942.75,46.9,58,SMichiganST.,0.0,0.7441923959226047,0.25580730383032196,3.0024707342590773e-07,south
NonResidential,K-12 School,3.0,35448,97.0,1379932.5,60.34,94,15thAve.NW,0.0,0.20330632114251965,0.7966933165209168,3.6233656353079624e-07,north
NonResidential,Supermarket / Grocery Store,1.0,46068,34.0,14029480.0,384.85,16,NWMarketSt,0.0,0.5565437920721225,0.44345613664939826,7.127847934107479e-08,north
NonResidential,Other,1.0,32000,,1331122.125,45.38,55,NW52ndSt,0.0,0.41215677336893486,0.5878431327253313,9.390573385559264e-08,north
NonResidential,Mixed Use Property,2.0,31140,,935580.3125,38.86,106,NWLearyWay,0.0,0.2507673546198098,0.7492323113629008,3.340172893828708e-07,north
NonResidential,Warehouse,3.0,41478,3.0,3035962.25,78.22,41,NW50thSt,0.0,0.5926895171374413,0.4073104005163437,8.234621495795125e-08,north
NonResidential,Other,2.0,21528,,306911.0938,6.61,92,NWMarketStreet,0.0,0.6839570293825593,0.3160426649914732,3.056259674227846e-07,north
NonResidential,Other,2.0,30087,,5274642.0,36.77,74,NW63RDST,0.0,0.9999998104136736,0.0,1.895863264156361e-07,north
NonResidential,Retail Store,1.0,23500,53.0,1137967.5,13.29,20,NWLearyWay,0.0,0.8979896174539256,0.1020099431662152,4.393798591628695e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,26389,,1208035.375,8.42,24,16THAVEW,0.0,0.9999996895786268,0.0,3.1042137316195095e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,25859,88.0,858780.625,14.9,34,15thAveW,0.0,0.7751770133379523,0.22482225888596405,7.277760836199576e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,33385,89.0,1294615.25,9.03,8,WCommodoreWay,0.0,0.9999998068924338,0.0,1.931075661598669e-07,north
NonResidential,Warehouse,1.0,56884,71.0,1388345.125,37.49,56,WCommodoreWay,0.0,0.5657555789667212,0.43424433099802906,9.003524970019328e-08,north
NonResidential,Self-Storage Facility,3.0,30989,,97690.39844,0.68,36,15THAVEW,0.0,0.9999959214006047,0.0,4.0785993953296185e-06,north
NonResidential,Self-Storage Facility,3.0,39952,,57133.19922,0.4,101,15thAveWest,0.0,0.9999965130606596,0.0,3.4869393403802462e-06,north
NonResidential,Distribution Center,1.0,35946,,469499.8125,11.08,48,WestCommodoreWay,0.0,0.639529541878145,0.3604687275567336,1.7305651214272189e-06,north
NonResidential,Small- and Mid-Sized Office,4.0,24472,96.0,845044.125,5.94,9,W.CommodoreWay,0.0,0.9988448828041968,0.0011549692745334453,1.4792126978857567e-07,north
NonResidential,Warehouse,4.0,42500,100.0,241478.5938,1.68,89,BallardAveNW,0.0,0.9999975409828645,0.0,2.459017135469921e-06,north
NonResidential,Small- and Mid-Sized Office,4.0,23032,,1121537.75,7.82,115,BallardAveNW,0.0,0.9999993312752959,0.0,6.687247040559896e-07,north
NonResidential,Other,3.0,40836,,7240274.0,303.81,116,LearyAveNW,0.0,0.24164955635656882,0.7583503055271112,1.3811631993654316e-07,north
NonResidential,Small- and Mid-Sized Office,1.0,22282,93.0,579888.3125,16.67,50,LearyAveNW,0.0,0.5282017129807216,0.47179774812240244,5.388968760122737e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,37500,58.0,2235765.5,44.26,85,NE125thSt,0.0,0.7220148982529697,0.2779848781099807,2.2363704954564412e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,29722,64.0,1286817.375,8.97,33,21stAveW,0.0,0.9999997085833566,0.0,2.9141664337206663e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,26048,78.0,1755788.5,12.24,33,-21stAveW,0.0,0.9999997152276598,0.0,2.8477234015333863e-07,north
NonResidential,Warehouse,2.0,39497,9.0,1700057.375,28.28,61,17thAveW,0.0,0.7906033171380465,0.2093964622811627,2.2058079074405157e-07,north
Nonresidential COS,Other,1.0,33087,,3548858.25,121.9,84,EProspect,0.0,0.4066493780077015,0.5933505515471067,7.044519179100206e-08,city_center
NonResidential,Small- and Mid-Sized Office,2.0,27574,73.0,1211349.25,8.44,34,MERIDIANAVEN,0.0,0.9999997936185621,0.0,2.0638143793938468e-07,north
NonResidential,Senior Care Community,5.0,43661,4.0,3936421.5,82.57,18,3rdAveNE,0.0,0.6964942651593585,0.30350560782172337,1.270189180502257e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,48798,91.0,2472350.25,17.24,29,NNorthgateWay,0.0,0.9999998988816411,0.0,1.0111835890835863e-07,north
NonResidential,Mixed Use Property,2.0,32009,,1998725.25,44.28,64,RooseveltWayNE,0.0,0.6709241302675293,0.329075744652748,1.2507972269037992e-07,north
NonResidential,Retail Store,1.0,41615,69.0,1900006.25,13.25,50,5thAveNE,0.0,0.9999998684214855,0.0,1.3157851452838543e-07,north
NonResidential,Medical Office,3.0,28841,55.0,1459199.75,33.42,28,5thAveNE.,0.0,0.6546903533940436,0.34530913262560525,5.139803511688967e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,30659,88.0,2619088.5,55.85,28,DetroitAveSW,0.0,0.6889373917681667,0.31106241732572226,1.9090611103056432e-07,south
NonResidential,Other,2.0,27144,,1012024.313,32.58,96,WESTLAKEAVEN,0.0,0.45334483974991224,0.5466548509689806,3.0928110716921253e-07,city_center
NonResidential,Medical Office,2.0,34759,81.0,1633105.375,11.39,37,MeridianaveN,0.0,0.9999997703761155,0.0,2.2962388446234883e-07,north
NonResidential,Worship Facility,2.0,44719,,1614026.25,53.21,51,N.122ndStreet,0.0,0.43659822756909933,0.5634016175387482,1.5489215243746912e-07,north
NonResidential,Medical Office,3.0,591981,60.0,102673696.0,3238.24,52,16thAve.E.,0.0,0.4675227820765311,0.53247712052754,9.739592887747506e-08,city_center
NonResidential,Warehouse,2.0,25840,92.0,313528.0938,2.19,60,S.KingSt.,0.0,0.9999997008242584,0.0,2.991757416248575e-07,south
NonResidential,Small- and Mid-Sized Office,5.0,48237,89.0,1981115.25,19.12,15,SWellerStreet,0.0,0.9419462093384017,0.05805366447005039,1.2619154787785192e-07,south
SPS-District K-12,K-12 School,1.0,50546,94.0,1155080.5,12.15,45,CorsonAve.S.,0.0,0.9231495120902828,0.07685005503945395,4.3287026318949984e-07,south
NonResidential,Supermarket / Grocery Store,1.0,45522,22.0,12250422.0,326.74,22,15thAveNW,0.0,0.5730178927713674,0.4269819439689506,1.6325968199559782e-07,north
NonResidential,Retail Store,2.0,20088,,326778.6875,2.28,37,N130thST,0.0,0.9999978961296244,0.0,2.1038703755804633e-06,north
NonResidential,Other,1.0,47699,,14524386.0,712.39,65,TerryAve,0.5941993692538879,0.39813414487882653,0.007666417017559296,6.884972614251694e-08,city_center
NonResidential,Medical Office,0.0,274568,52.0,25311526.0,1110.07,71,ColumbiaStreet,0.5253041242949951,0.4746957966896188,0.0,7.901538612298253e-08,city_center
NonResidential,Small- and Mid-Sized Office,3.0,21282,69.0,1245923.75,62.23,60,ColumbiaSt,0.6120296787825098,0.38796997007240613,0.0,3.511450841209296e-07,city_center
NonResidential,Other,2.0,41022,,3787648.25,26.41,95,RAINIERAVES,0.0,0.9999999339959829,0.0,6.600401714074167e-08,south
NonResidential,Other,2.0,28109,,3612526.75,38.39,50,WestMarginalWaySW,0.0,0.92076300888291,0.07923678350617058,2.0761091945598054e-07,south
NonResidential,Other,1.0,30160,,1045838.5,44.26,47,26THAVENE,0.0,0.23387645415616273,0.7661230677585498,4.780852874697317e-07,north
NonResidential,Mixed Use Property,11.0,111137,,9546165.0,294.65,107,4thAve.,0.0,0.4821260684264309,0.517873826819461,1.0475410805454999e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,25151,85.0,1356874.75,62.05,57,Cherry,0.5519925015186553,0.44800745241961354,0.0,4.60617310960032e-08,city_center
NonResidential,Hotel,6.0,35770,56.0,2640980.25,112.34,88,SpringStreet,0.0,0.2291372682548459,0.770862637083333,9.466182104844734e-08,city_center
NonResidential,Mixed Use Property,2.0,29631,,5144392.0,146.93,56,S.Jackson,0.0,0.5320850355105132,0.46791477010305593,1.943864308406873e-07,south
NonResidential,Distribution Center,1.0,41308,7.0,1642471.5,38.57,64,6thAvenueSouth,0.0,0.6421828323961786,0.3578168631845362,3.0441928522417783e-07,south
NonResidential,Other,3.0,34976,,873711.125,15.7,104,WestRoySt,0.0,0.7616613557484461,0.2383385011836721,1.4306788176376983e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,48924,71.0,2282551.25,59.24,27,NorthCanalStreet,0.0,0.5885401258788823,0.4114597645945518,1.0952656592788657e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,32297,88.0,1602084.375,11.17,57,EastlakeAvenueEast,0.0,0.9999997659299311,0.0,2.3407006888298554e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,35526,,2520483.25,17.57,30,EastlakeAveE,0.0,0.9999999008126715,0.0,9.918732846170286e-08,north
NonResidential,Small- and Mid-Sized Office,3.0,17956,,666740.3125,4.65,47,EastlakeAveE,0.0,0.9999995313017765,0.0,4.686982234547443e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,35224,73.0,1994967.75,13.91,16,EastlakeAveE,0.0,0.999999624054073,0.0,3.7594592694478735e-07,north
NonResidential,Worship Facility,2.0,24224,52.0,968026.3125,26.73,59,16thAve.SW,0.0,0.5526037805919661,0.44739589658623047,3.228218034001529e-07,south
NonResidential,Warehouse,1.0,31900,,1964681.25,13.7,53,S.AlbroPlace,0.0,0.9999998727528957,0.0,1.2724710429790065e-07,south
NonResidential,Worship Facility,3.0,30740,,1686262.25,61.3,64,CaliforniaAveSW,0.0,0.3631896521433721,0.6368101995997361,1.482568918742544e-07,south
NonResidential,Supermarket / Grocery Store,1.0,67450,97.0,2842819.5,55.86,57,RainierAveSo,0.0,0.7252497036832624,0.2747501204350118,1.758817258501466e-07,south
NonResidential,Warehouse,1.0,46970,,882896.5,6.16,68,13thAvenueW.,0.0,0.999999433682204,0.0,5.663177959913668e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,20671,98.0,638507.125,24.76,76,ElliottAveW,0.0,0.31060107590811925,0.6893987283227262,1.9576915455399302e-07,center_both_side
NonResidential,Worship Facility,1.0,35844,14.0,866126.375,6.04,39,34thAveSW,0.0,0.9999995670377778,0.0,4.329622221854734e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,31774,85.0,1639136.25,18.87,100,StoneWayN.,0.0,0.9015888703577876,0.09841097712285968,1.5251935270299555e-07,north
NonResidential,Mixed Use Property,2.0,57836,37.0,5381105.0,37.51,116,AlaskanWay,0.0,0.9999998141645629,0.0,1.858354371497839e-07,city_center
NonResidential,Small- and Mid-Sized Office,2.0,32027,54.0,3999505.25,128.41,116,AlaskanWay,0.0,0.4552100537935286,0.54478988369874,6.250773143534616e-08,city_center
NonResidential,Medical Office,3.0,28304,5.0,1961581.5,13.67,32,CaliforniaAvenueSW,0.0,0.999999745103632,0.0,2.5489636801268034e-07,south
NonResidential,K-12 School,2.0,23923,69.0,805643.5,19.51,85,8thAve.NE,0.0,0.6262310811171442,0.37376829826095537,6.206219004267766e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,25200,47.0,1748444.25,37.08,109,smainst,0.0,0.691415239576555,0.30858461743918914,1.4298425576875218e-07,south
NonResidential,Small- and Mid-Sized Office,1.0,45068,100.0,284857.3125,8.59,69,SouthJacksonStreet,0.0,0.49773691521434965,0.5022619877451803,1.0970404700216818e-06,south
NonResidential,Small- and Mid-Sized Office,2.0,28296,80.0,1328461.25,9.26,53,SLaneSt,0.0,0.9999998118123505,0.0,1.8818764946360034e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,31357,55.0,1965075.625,22.48,17,EMadisonST,0.0,0.9031021388807874,0.09689754306529552,3.180539170921648e-07,city_center
NonResidential,Warehouse,1.0,53550,11.0,4590246.5,174.62,56,S.DawsonStreet,0.0,0.3265680829994642,0.6734318080739237,1.0892661217454247e-07,south
